204060834;Vanesa;Rodriguez;Waltz;M;V;08/07/1998
609470645;Jorge;Caballero;Sibaja;F;V;20/01/2009
604900550;Ariel;Echandi;VizcaÃ­no;M;U;13/02/2017
106870702;Rosa;Flores;Noguera;F;D;19/11/1997
306380497;William;DurÃ¡n;Cascante;F;U;04/08/1964
505390233;Brandon;Murillo;White;M;S;25/02/1966
205530413;Romel;Castro;Wheeler;F;D;31/11/1975
309410087;JesÃºs;Zarate;Matarrita;M;S;28/07/1965
107400367;Franklin;Ojeda;Vega;F;S;26/07/1969
100640170;Catalina;Galan;Alvarado;M;S;17/07/2018
309660217;Grisel;Duarte;Acevedo;M;S;19/12/2007
502690245;Vilma;Galan;Caballero;M;D;20/07/2016
306920868;Camilo;Fonseca;Aguilera;M;C;18/12/2012
405110171;Susana;Vallejo;Matamoros;M;S;16/06/1969
703960931;Victoria;Sanchez;Wheeler;F;C;13/07/1963
703650103;Aldo;Redondo;Cambronero;F;C;31/11/1980
505980830;Hector;Ballesteros;Caballero;M;S;19/05/1996
508630990;Edu;Izaguirre;Alvarado;M;D;25/08/1977
609840911;Rosa;Flores;Esquivel;M;S;21/10/2017
101090051;Vanesa;Cerdas;Acevedo;M;D;27/08/1984
609770858;Josue;Blanco;Alvares;M;V;29/04/2001
601620214;Dayana;Roldan;Ugalde;F;U;30/02/1998
505980581;Lorenzo;Rivera;Quintero;F;V;01/02/1969
701820408;Pedro;Quintero;Barahona;M;U;14/06/2004
308630628;TobÃ­as;Alfaro;Matamoros;F;V;30/05/1983
504510176;Dunia;Quintero;Fournier;M;U;21/03/2000
300820085;Sandra;Ocampo;Padilla;F;D;04/01/1967
406090619;LucÃ­a;Mora;Con;M;C;28/10/2016
104230514;Paola;Ocampo;Wade;F;D;06/05/1995
109240679;Zaida;GambÃ³a;SanabrÃ­a;F;C;29/04/2004
705720021;Camilo;Ward;Conejo;F;S;25/05/2013
304400335;Kendrick;Angulo;Sancho;F;U;25/10/2000
303540547;Tania;SÃ¡enz;Mendez;F;C;16/03/1969
505350505;Cristina;VizcaÃ­no;Barrantes;M;U;04/08/2010
106850840;Samiel;Mata;Wells;F;V;03/12/1972
700960069;Marcos;Sequeira;Barrantes;M;U;05/10/1968
301560377;Cecilia;Vallejo;Cernas;F;D;16/11/1985
306750657;JosÃ©;Ruiz;Rodriguez;F;D;02/03/1985
604200907;Pablo;Esquivel;Apuy;M;S;29/04/2007
702920318;Cindy;Angulo;CÃ³rdoba;M;C;01/10/1962
209790697;Tonny;Vargas;Esquivel;M;U;13/03/2018
309910905;HernÃ¡n;Picado;Aguilar;M;C;16/07/1971
500850323;Tania;Murillo;Trujillo;M;D;28/05/1988
507270823;Katherine;Infante;Ulloa;M;D;30/11/2013
706860548;Hilda;Mendez;Vargas;M;D;25/09/1972
307400081;Mario;Quintana;Barboza;M;V;22/06/1996
305570278;Marienny;Ward;Elizondo;M;C;30/05/2016
607770577;Teresa;Tenorio;Paniagua;F;C;14/03/2001
108480218;Oscar;Izaguirre;Wong;M;V;15/05/1983
709560058;Olger;Carranza;Valencia;M;D;22/05/2006
202070474;Keylor;Sancho;Carranza;F;S;19/12/2014
701190780;Braylin;AcÃ³n;Williams;F;U;28/01/2008
608220320;Graciela;Fonseca;Mena;F;D;31/11/2013
706200365;Homero;Ballesteros;CÃ³rdoba;F;D;06/05/1972
606910914;Sergio;Artiaga;Herrera;F;D;01/12/1988
204300411;Mauricio;Varela;Quintana;F;C;02/08/1993
504050661;Yolanda;Iglesias;Duarte;F;V;23/10/2006
605650481;Arturo;MarÃ­n;Mena;F;U;17/09/2005
604280482;Brenda;Bermudez;GonzÃ¡lez;M;C;15/04/2009
100430039;Yolanda;Quintanilla;GarcÃ­a;M;U;23/05/2003
101900175;Eduardo;Monge;Perez;M;V;26/10/2018
505030112;Fran;BolaÃ±os;Ulloa;M;D;01/12/1982
708540513;Kamila;Bonilla;Abarca;M;C;30/10/1982
702870003;Ofelia;Molinares;EstupiÃ±an;F;U;22/03/2014
703040246;Paola;Molina;Cambronero;M;U;28/11/2001
205490323;Bianka;Vargas;Alvarado;F;U;11/05/1969
500810393;Esteban;Alfaro;Conejo;M;U;21/08/1960
304770333;Jesenia;Cubero;Quiroga;M;D;28/01/1983
605770090;Victor;Mena;Rueda;F;V;07/03/2006
704460543;Zulema;Sibaja;ChÃ¡ves;M;U;03/07/1974
306850234;Nora;Noguera;Fuentes;M;V;14/05/1982
400280809;Sabrina;Con;Manzanares;F;C;16/08/1961
605830151;Sandro;Angulo;Ochoa;F;U;11/11/1973
606610966;Armando;CÃ³rdoba;Noguera;F;S;11/11/1965
303000157;Jael;Matarrita;Zamora;F;C;25/11/1984
604620868;Fernando;Cruz;Wells;F;S;11/01/1983
207830085;Luis;AragÃ³n;Valdez;M;U;22/11/2007
208490831;Yirlania;Peraza;Noguera;F;C;14/09/1971
303960137;Ileana;GarcÃ­a;Fuentes;F;D;25/06/2005
307170507;HernÃ¡n;Vega;GambÃ³a;F;D;31/10/2014
601210009;Saul;Valencia;Vallejo;M;C;30/03/1992
503260378;Cristobal;Warren;Pacheco;F;C;22/11/2007
400430426;RenÃ©;Noguera;LeitÃ³n;F;S;17/06/1975
506610804;Filomena;Labrador;Herrera;F;S;03/04/2001
204590639;Berta;Villegas;Murillo;F;D;08/07/2008
407460385;Cindy;Alvarado;Rivera;F;V;30/03/2012
301080810;Dulce;Ulloa;JimÃ©nez;F;V;18/10/1961
201780065;Ingrid;IbanÃ©z;BolaÃ±os;M;V;07/08/1976
404410210;Omar;Sanchez;Redondo;M;C;17/04/1977
609870046;HernÃ¡n;Tijerino;Palacios;F;U;29/04/2018
302960184;IsaÃ­as;JimÃ©nez;Paniagua;F;S;09/07/1981
604360180;Armando;Navas;LÃ³pez;M;S;05/06/1973
400970204;Paolo;Paniagua;Matarrita;M;U;15/03/2000
109050419;Nuria;Varela;Ulloa;M;V;07/10/1975
105710460;Lorena;Artiaga;Barrantes;F;C;31/03/2018
100140212;VerÃ³nica;Huertas;Picado;F;S;24/12/1974
206900408;Simey;SaborÃ­o;Monestel;M;V;15/01/1962
105910209;Cristian;AcÃ³n;Con;F;C;17/01/2003
305020720;Samiel;DurÃ¡n;Huertas;M;C;31/09/2006
101560303;Katherine;Padilla;Wade;F;C;18/06/1993
509680820;Gerardo;Ward;Wheeler;F;D;15/07/1967
107450185;Tania;HernÃ¡ndez;Zamora;M;D;07/12/2013
507370430;Eneida;Cubillo;Rueda;M;S;23/11/1994
407940780;Jaime;Williams;Angulo;M;D;30/10/2015
705240587;Wenceslao;IbanÃ©z;Hidalgo;M;S;15/09/1974
301840811;Patricia;Peraza;Ruiz;M;C;06/08/1974
602890359;Olivier;LeitÃ³n;Rivera;M;U;14/04/1976
308260812;Isidro;Mata;Mora;F;U;20/01/1961
104770144;Ãšrsula;Flores;Lara;M;U;29/11/1998
107620910;Astrid;Ulloa;Palacios;M;D;18/09/1992
603820113;Paola;Herrera;Sancho;F;C;29/03/1989
206190097;Zeidy;RamÃ­rez;Arias;M;C;24/07/1979
602020459;Orlando;Quiroga;Acevedo;F;C;29/08/1971
503720680;Olivier;Zamora;Sibaja;M;S;04/04/2015
204270975;Francisco;Gaitan;Mena;F;S;08/09/2016
604650223;TobÃ­as;Alfaro;Hurtado;M;V;12/02/1992
700200879;Nuria;Padilla;Urbina;F;S;23/01/1976
407290074;Fran;Lagos;QuirÃ³s;M;U;03/03/1966
601990251;Xavier;Cabalceta;Monestel;F;S;25/06/2005
207250120;Katia;JuÃ¡rez;Villanueva;M;D;16/05/1962
703130510;Aldo;Aguilera;Cambronero;F;C;27/03/1963
302500830;Yenori;Alvarado;Villalobos;F;U;05/05/1962
603620087;Gerardo;Trujillo;Valencia;M;V;26/10/1985
702670258;Ulises;Salas;Alvares;M;U;12/01/2018
504960417;Sonia;Roldan;Alvares;M;V;23/02/2010
308450157;Danilo;JÃ¡camo;Warren;F;C;25/09/1962
404260581;Grisel;Varela;Murillo;M;V;12/05/2008
505210375;RocÃ­o;Ojeda;Vargas;M;U;15/02/1979
100970605;Kevin;Ulloa;Watson;F;U;12/06/1972
205950607;Filomena;Villalobos;Hidalgo;F;S;20/03/2004
600230567;Brenda;Cubillo;Zarate;F;S;07/01/1984
600010299;Francini;Escalante;Monge;M;S;15/04/1998
408730238;Franklin;DÃ­az;Bonilla;M;D;01/05/1983
107590687;Indira;Palacios;Monestel;F;U;01/05/1989
307860224;Ariana;Barahona;Salas;F;D;10/03/1993
609810515;Paola;Escalante;Padilla;M;C;16/11/1968
601360531;Luis;Palacios;Villagra;M;D;06/06/1977
308290764;Mercedes;Arias;HernÃ¡ndez;M;S;22/09/1973
405510901;VerÃ³nica;Brenes;Cubillo;M;U;08/05/2006
502450704;Fernanda;DurÃ¡n;Gaitan;F;V;02/03/2006
101510526;Priscila;Varela;Sibaja;M;S;24/11/1964
102290243;Amanda;Monge;UreÃ±a;F;U;18/11/1968
101070391;Grisel;Jerez;Quintana;M;V;17/10/1977
404260253;Julio;Aguirre;Molina;F;S;11/12/1990
507990164;Olga;IbanÃ©z;QuirÃ³s;M;U;18/07/1980
703630952;Grisel;Parra;Elizondo;M;C;07/06/1993
602330823;Sharon;RamÃ­rez;Quintanilla;M;V;05/06/1971
305650541;Fran;BolaÃ±os;DÃ­az;M;U;24/04/1993
108130837;Giovanna;GarcÃ­a;GarcÃ­a;M;U;02/07/1975
400130114;LucÃ­a;Williams;SÃ¡enz;M;C;11/07/1967
308850173;Fernanda;Cordero;Castro;F;D;05/03/1986
103030015;Gabriel;Barrantes;Bonilla;F;D;07/05/1967
602400647;Elizabeth;Peraza;Tijerino;M;C;04/08/1962
304910035;Andrea;Duarte;Ugalde;F;D;27/09/2011
300570051;Walter;Pomares;Molinares;M;U;16/09/1978
109320261;Susana;Cabalceta;Hurtado;M;C;19/12/2018
106020017;Jaime;Caballero;Bonilla;M;S;13/07/1973
501920618;Anete;Barrantes;Redondo;F;C;11/01/2007
408670515;Valery;Palma;Aguero;F;S;12/01/2000
203650422;Miguel;Almengor;Mena;M;D;23/11/2007
402630940;Morticia;Pacheco;Matarrita;F;D;19/04/2000
701270209;Andrey;Reyes;Bermudez;F;D;13/11/1964
705470131;Elena;CÃ³rdoba;Izaguirre;F;S;10/02/1998
605190012;Hellen;Blandon;ChavarrÃ­a;M;V;25/02/1972
208240827;Ariel;Ugalde;Parra;M;D;30/07/2013
709450215;Susana;Arias;CÃ©spedes;F;D;24/02/1991
301560508;Priscila;Cubillo;Cabalceta;M;S;12/03/1968
503600331;Carlos;BolaÃ±os;Solano;M;V;28/05/2011
206360283;Mario;QuirÃ³s;Lara;F;U;15/02/2018
407800719;Pablo;White;Conejo;M;D;30/11/1963
209470909;Olivier;Infante;Echandi;F;C;24/07/2001
102140524;Wendy;Villalobos;RamÃ­rez;F;V;13/08/1997
407310737;Mauren;Alvarado;GonzÃ¡lez;F;D;25/09/1992
408230631;Kendrick;Alfaro;Waltz;M;U;10/11/1982
200080597;Zulema;Iglesias;Bermudez;F;C;01/08/1968
200710316;Giovanna;Barboza;Wright;F;D;16/07/1966
101550206;Isidro;Naranjo;Fuentes;M;C;08/06/1978
703220120;Willis;Herrera;Cortes;F;C;10/02/1968
609420899;Yuri;BolaÃ±os;Soto;M;C;05/11/1969
405360272;Mercedes;Mendez;Aguirre;M;C;25/08/1965
207590391;Yurielka;Apuy;Mata;M;C;13/12/2016
208100782;IsaÃ­as;Cascante;Arias;F;C;10/03/2015
206060419;Braulio;Cubero;Campos;M;V;20/09/1981
501940994;Ivania;Villalobos;Infante;M;U;31/02/2017
407000196;Joyce;Torres;Vallejo;F;D;12/01/1993
601640150;Fabiola;GambÃ³a;Villagra;M;U;22/06/2013
307150771;Cecilia;Vargas;Mata;F;V;29/10/1990
202430425;Rosa;Alvares;Tijerino;F;S;04/10/1962
603910478;Bruno;Artiaga;Perez;F;S;27/05/1969
702670327;RaÃºl;Navas;Escalante;M;V;26/12/1992
308570857;Esteban;Tenorio;Vindas;F;V;14/01/1961
307520927;Nuria;Walker;Cambronero;F;S;03/04/2003
207700023;RocÃ­o;Brenes;Pacheco;M;V;26/09/1999
501770592;Cristal;Watson;Ugalde;F;D;29/06/1960
608140929;Dulce;Campos;Conejo;F;V;19/02/1965
601900723;Marianela;Mendoza;SanabrÃ­a;M;U;28/09/1996
102070137;EfraÃ­n;Williams;Roldan;M;C;23/02/1960
305640566;Alvaro;JimÃ©nez;Paniagua;M;C;31/05/1985
401050048;Silvio;Aguilar;Aguero;M;U;24/11/2005
303740998;Yonan;ChÃ¡ves;Peraza;F;S;10/03/1990
309460889;Gabriel;Acevedo;Fuentes;F;U;02/05/1993
603160304;Saul;Apuy;AcÃ³n;M;S;12/01/1991
107790476;Yuri;Ocampo;Ulloa;F;V;30/05/2000
105070278;Valeria;QuirÃ³s;Ulloa;F;D;11/04/1986
407740767;Fernando;Hidalgo;Redondo;M;U;24/03/2003
105050101;Xiomara;Monestel;Pizarro;F;U;18/03/1994
205770130;Yenori;Ibarra;Vindas;F;C;02/01/1972
604230511;Esteban;HernÃ¡ndez;Tenorio;F;U;09/06/2012
609950137;Brandon;Mata;Apuy;M;U;01/12/2015
306890744;Paola;Sibaja;GarcÃ­a;M;S;01/01/1999
404090826;Gilberto;Vallejo;JaÃ©n;F;S;10/11/2018
301080417;Olivier;Izaguirre;Aguirre;F;S;03/12/1975
302140888;Wilfrido;SÃ¡enz;Esquivel;F;C;23/09/1979
502700193;Cristal;Ulloa;Torres;F;S;26/12/2011
109930241;Anete;Wells;Ballesteros;F;V;19/03/1962
305600519;Zaida;Blandon;Cambronero;F;U;31/08/1990
107480248;Yurielka;MarÃ­n;Fournier;M;U;06/10/1961
507030864;Lady;LÃ³pez;Elizondo;F;C;06/02/1995
307880519;Keylor;Vega;Sancho;F;V;27/12/1977
204600488;Lorenzo;Talavera;Sibaja;F;S;10/10/2005
401480543;Rebeca;Vega;Lamas;F;V;08/12/2008
605680362;Gustavo;Zamora;Aguirre;F;V;20/07/1986
402300044;Jorge;Peraza;Varela;F;U;24/09/1963
603300800;German;Alvarado;Pacheco;F;C;15/11/1972
500290214;MÃ³nica;Reyes;Sancho;M;V;28/04/1971
208520652;Vernon;Villagra;Vallejo;M;C;07/06/1986
503560379;Hellen;MarÃ­n;Wells;M;S;22/12/2001
708040942;Jacinto;Palacios;Sequeira;F;U;06/04/2002
708600764;Vernon;Huertas;Ruiz;F;D;29/02/2012
209670385;Bryan;Blandon;Redondo;F;S;07/11/2014
607170502;Diana;Ward;Molinares;M;C;12/04/1967
302280012;Arturo;Vega;Cambronero;M;U;10/11/1961
104030526;Baltazar;Almengor;Acevedo;F;D;25/12/1990
303170570;Filomena;Castro;GonzÃ¡lez;F;S;30/09/1977
701540871;Kendry;Quintero;Cubero;M;C;17/04/1994
509280329;Wilfrido;Aguirre;Sancho;F;V;22/06/1971
101540946;Cesar;Cordero;Vindas;M;C;17/05/1977
301450662;VerÃ³nica;QuirÃ³s;Cerdas;F;U;19/06/1985
307610247;Fabricio;Alvarado;Peraza;M;C;29/04/1986
304080514;JosÃ©;Wong;Ruiz;F;V;16/09/1999
505810206;Antonio;Aguirre;Tijerino;F;D;06/01/1980
504680027;Yuri;Cabalceta;Molina;M;D;01/01/1963
305870212;IsaÃ­as;Wheeler;Murillo;M;S;27/04/1995
406030220;Nazaret;Sequeira;AcÃ³n;F;U;08/06/1966
704540774;Carolina;FernÃ¡ndez;Quesada;F;S;06/04/1976
109760916;Clemencia;Blandon;Labrador;M;V;27/04/1975
403820139;Fabiola;ChÃ¡ves;Hurtado;M;V;03/06/2000
100030081;Carolina;Ojeda;Jerez;M;C;10/05/2016
505510610;Mercedes;SaborÃ­o;Monestel;F;V;15/12/1994
100250372;Armando;Monge;JÃ¡camo;F;U;16/02/1966
202920890;Julia;Villalobos;Araya;M;S;10/05/2013
507120006;Fernando;UreÃ±a;AcÃ³n;M;S;03/06/1987
501360021;Saul;GarcÃ­a;Aguero;M;U;31/02/1991
604830764;Mauren;Zamora;Bermudez;F;D;06/07/1973
401710279;Osvaldo;Fuentes;Bermudez;M;C;17/01/1973
302520302;Gustavo;White;De la O;M;D;13/06/1996
700880874;Irma;Herrera;Williams;F;C;04/06/2001
209870285;Bruno;Wong;GarcÃ­a;F;U;09/02/2014
501490743;Xavier;JuÃ¡rez;Lagos;F;S;30/04/1961
702830649;Lorenzo;OrdoÃ±ez;Herrera;M;D;17/09/1986
207960027;Vernon;Ugalde;Ulloa;F;D;10/04/1970
603510564;Bianka;White;Apuy;F;C;20/01/2012
302280346;RocÃ­o;Fuentes;LÃ­;M;U;23/05/1966
306780635;Ivania;Fuentes;Palma;M;S;22/07/2011
100250970;Armando;Walters;Quintero;M;C;01/02/1979
509440697;Sandra;Picado;Vega;M;D;06/10/1962
303210881;Kamila;Carranza;Cambronero;F;U;03/09/1996
207340191;FÃ©lix;Trujillo;LÃ³pez;M;U;22/12/2001
404440402;Cristian;Nicolas;HernÃ¡ndez;F;S;24/04/1993
405070477;Xiomara;Barrantes;FernÃ¡ndez;F;D;10/04/1961
503580257;Federico;CÃ³rdoba;Blandon;M;V;18/02/1977
404620976;Ariana;HernÃ¡ndez;Murillo;F;C;23/01/1990
104560984;Boris;Cabalceta;Quintana;F;V;01/11/2014
202360295;Xavier;Ballesteros;Cruz;F;V;17/03/2009
501960909;Alicia;AcÃ³n;LeitÃ³n;M;V;09/04/1979
501470415;Laura;Quesada;Salas;F;C;05/03/2009
607490545;Ulises;Vargas;Izaguirre;M;C;14/01/1990
705680039;Zeidy;Alvarado;HernÃ¡ndez;F;V;31/01/1982
203960184;Franklin;Navas;LeitÃ³n;F;V;17/12/1994
302000195;Gerardo;Wong;Bermudez;F;D;28/01/1981
504000416;ZacarÃ­as;Peraza;Brenes;M;C;23/08/1970
404190067;Grisel;Espinoza;Campos;M;U;30/06/2000
300500216;Gustavo;Pacheco;Quiroga;M;U;18/11/2014
104040126;Mauren;ObregÃ³n;HernÃ¡ndez;M;D;19/07/2013
706300075;Uriel;Quintero;Bermudez;M;D;19/10/1983
404240378;Kevin;Villegas;Rivera;F;D;30/04/1995
104040558;Andrey;Escalante;Pomares;F;D;16/03/2006
207110996;Katia;Villagra;Ugalde;F;U;31/04/2010
200260692;Gilberto;Palma;Mata;F;C;03/02/1992
502160958;Orlando;Talavera;White;F;V;01/02/1976
200580022;Pedro;Izaguirre;Mendez;F;S;04/03/2003
200550033;Laura;Mora;Navas;M;C;04/09/1966
404150120;Lourdes;Reyes;Espinoza;F;S;20/07/1977
608280489;FÃ©lix;Galan;SanabrÃ­a;F;U;29/02/2005
204360313;Bianka;Ward;Padilla;F;C;18/12/1970
201250911;Beverly;Zamora;Espinoza;M;C;08/01/1975
107950871;Anete;Quintanilla;Lagos;M;S;16/12/1963
300710061;Armando;GambÃ³a;Domingues;F;C;20/02/2012
704590881;Aurora;AragÃ³n;Warren;M;D;20/09/1995
501620977;Olivier;Monestel;CÃ³rdoba;F;U;09/04/2005
509560928;RaÃºl;Rueda;DÃ­az;F;U;04/01/1977
100420753;Wilgem;Wong;Carranza;M;C;28/02/1991
603440815;Andres;Iglesias;Gaitan;M;D;16/11/2009
706050748;Amanda;Ulloa;GarcÃ­a;F;C;31/10/1985
500570986;Laura;Urbina;Molina;M;U;19/06/1974
307540679;Yenori;Urbina;Paniagua;M;V;05/10/2001
504500240;Baltazar;Ocampo;BolaÃ±os;F;C;25/01/1999
101610870;Naomi;Aguero;Rueda;F;U;12/12/1965
501240410;Brenda;Molinares;Wright;F;S;21/10/1975
604280799;Carolina;Quintanilla;Solano;M;U;31/08/1991
707600547;Yuri;Mora;Warren;F;U;23/09/1965
402380093;RaÃºl;Alvarado;Matamoros;F;D;21/06/1971
205300934;Jael;Sibaja;Fournier;F;D;05/06/1968
104670196;Jaime;Vargas;Echandi;M;V;17/10/2012
306400807;Olga;Zarate;Manzanares;F;C;12/12/1967
403940009;Federico;Urbina;Villegas;M;U;06/07/2000
703840854;Arelys;Cubero;AragÃ³n;F;D;06/11/2014
407210818;Karen;CÃ©spedes;Ruiz;F;D;03/12/2018
300340611;Danilo;Cascante;Espinoza;F;D;03/05/2001
306280150;Yonan;Zamora;Artiaga;F;S;09/02/2006
102370854;Paula;Pizarro;Aguilar;M;C;23/06/1966
100040206;TeodÃ³ro;CÃ³rdoba;Tenorio;F;D;22/01/1960
501380567;Paolo;Redondo;Alfaro;F;C;01/02/2004
303360091;IsaÃ­as;Manzanares;Caballero;M;V;20/06/1985
401840283;IsaÃ­as;Cruz;Picado;M;S;21/11/1994
404700535;Mauricio;Aguilera;Villagra;M;U;26/04/1973
206390141;Mercedes;Walker;HernÃ¡ndez;M;D;12/06/2011
607020314;Lorenzo;Aguilar;ChÃ¡ves;M;S;13/04/1967
702880808;Federico;Watson;IbanÃ©z;F;U;28/08/1991
409130118;Kendrick;Quesada;Cascante;F;S;22/05/1967
702900575;Federico;Quesada;Barrantes;F;V;02/03/1972
206500667;Carlos;Ugalde;Esquivel;F;C;27/05/2008
403050314;VerÃ³nica;CÃ³rdoba;Navas;M;D;19/11/2013
302300611;Homero;Mora;Navas;F;D;18/08/2006
707660801;Hector;Ward;Waltz;F;S;11/11/2004
607680582;Pablo;Bermudez;Cabalceta;F;V;04/02/1998
605600831;Armando;JimÃ©nez;Palma;M;S;01/05/1975
109010122;Franklin;Ward;Campos;M;C;01/05/2016
308830895;Dulce;LÃ³pez;Wade;M;V;31/07/1969
608650958;Danilo;Trujillo;Noguera;M;C;08/05/1980
107010300;Dunia;Reyes;Cubillo;M;D;01/10/2009
305180696;Damaris;Angulo;AragÃ³n;M;C;05/07/1992
504130975;Zaida;Infante;Tenorio;F;V;11/10/1999
109180197;Eilin;Carranza;LÃ³pez;M;S;02/02/1996
300790341;SofÃ­a;Apuy;Perez;F;U;17/02/1986
502070283;Vernon;Tenorio;Soto;M;U;17/11/1971
202790386;Franklin;Tenorio;EstupiÃ±an;F;C;22/05/1992
205830061;Clemencia;Villalobos;Blandon;M;C;04/09/2002
107290286;Edu;Espinoza;Noguera;M;V;06/05/1997
401780153;Lorenzo;Fournier;JÃ¡camo;F;C;10/11/2015
106940373;Silvio;Aguilera;Madrigal;F;S;11/07/1975
500470052;TeodÃ³ro;Barrantes;GambÃ³a;F;D;25/08/1989
409120376;Sergio;Ulloa;Fournier;F;S;21/05/1979
402210067;Victoria;Cerdas;JuÃ¡rez;M;C;21/06/1987
303810233;Katia;Zamora;Pacheco;F;U;06/10/2006
209270675;Brenda;Aguilar;Navas;M;C;23/04/2003
708180573;Mauricio;Blandon;LeitÃ³n;M;D;25/07/1999
405270387;Susana;Iglesias;DurÃ¡n;F;D;29/08/1967
500850362;YehÃºdi;Cubero;IbanÃ©z;M;U;18/07/1969
200390163;SofonÃ­as;Fournier;Duarte;M;S;31/11/2007
207550403;Emilio;Cubero;De la O;F;D;22/09/1972
307250765;Santiago;Molinares;Quintero;M;U;23/03/1985
400940498;Paola;Lamas;Cruz;F;V;19/05/1973
302590736;Karina;Acevedo;Noguera;M;U;29/02/1988
104080258;Ignacio;Villanueva;Blandon;F;V;20/06/2013
309760733;Yolanda;Picado;LeitÃ³n;M;D;09/03/2000
504980287;Kevin;Fournier;Vindas;M;V;22/02/1962
308400331;Karina;Villagra;NuÃ±ez;M;C;01/01/2004
708930156;Merlina;Cernas;Cordero;F;V;20/11/1990
605750028;Jessica;Carranza;Wade;M;U;20/03/1976
502470965;Marianela;LÃ³pez;Ugalde;M;V;29/04/2014
302570871;Fernando;ChavarrÃ­a;Fajardo;M;C;27/02/2006
300600975;Norman;Paniagua;Perez;F;V;24/12/2007
301060057;Patricia;Ibarra;Villanueva;F;S;24/12/2005
103320612;Katherine;Villalobos;Reyes;F;C;12/09/1982
404250366;Walter;SaborÃ­o;Ocampo;F;U;29/04/2003
605960587;Esgardo;Alvarado;Villanueva;M;D;06/07/2005
306730217;Giovanna;Ochoa;Alvarado;M;S;21/08/1985
300660080;Julia;Aguero;Cascante;F;S;10/09/2001
507930717;Ricardo;Williams;FernÃ¡ndez;F;U;18/10/1998
102890591;Karla;Palacios;Ugarte;F;V;02/06/2016
408870885;Ariela;Herrera;Villagra;F;C;25/09/1997
400810401;Katerina;Valencia;Monge;M;S;25/03/1964
504710550;Gabriel;DÃ­az;Ruiz;F;D;14/06/1964
206710145;Lady;Quiroga;Fournier;F;S;15/03/1978
105700856;RaÃºl;Picado;Rivera;F;D;06/10/1977
606990389;Danilo;Sibaja;Ward;F;U;17/08/1974
103880083;TeodÃ³ro;Hidalgo;Arias;F;U;24/04/2005
601480643;RenÃ©;Hidalgo;Ward;F;S;22/03/1973
209580886;Kenyi;BolaÃ±os;Cordero;M;S;10/03/2011
208160823;Andres;GonzÃ¡lez;ChavarrÃ­a;M;U;11/11/1978
505100341;Clemencia;Pomares;Villagra;F;U;06/06/2016
100650215;Katerina;DÃ­az;CÃ©spedes;M;D;11/10/2010
104510817;Ãšrsula;Brenes;Ocampo;M;V;29/12/2016
506010369;Camilo;CÃ³rdoba;SÃ¡enz;F;C;11/02/1980
405070959;TobÃ­as;Villalobos;Wheeler;M;S;29/03/1964
402860471;Dunia;Matarrita;Wheeler;F;D;11/07/1996
706280718;Elizabeth;Pomares;IbanÃ©z;M;V;20/09/1985
204840461;Gustavo;Alfaro;DurÃ¡n;F;V;17/11/2010
401620187;Simey;Peraza;Solano;M;U;06/11/1992
206890207;Ariela;Vallejo;EstupiÃ±an;M;D;02/05/1984
609910010;Orlando;Quiroga;Aguilera;M;U;09/10/2017
300550607;Vanesa;Walters;MarÃ­n;M;S;17/03/1984
706300090;EfraÃ­n;Villegas;Lamas;F;D;23/07/1973
204800365;Vanesa;Galan;Iglesias;F;D;02/04/1976
203890749;Zeidy;LeitÃ³n;Ulloa;F;C;09/05/1997
405820408;Teresa;JuÃ¡rez;GonzÃ¡lez;M;U;28/11/2004
207330786;Elsa;Trujillo;Perez;M;U;20/11/1994
604770307;LucÃ­a;Parra;Quintero;M;U;18/07/2010
306670913;Mario;SaborÃ­o;Iglesias;M;V;24/03/1990
607660882;Omar;Lamas;Huertas;F;C;22/05/2018
706510283;LucÃ­a;De la O;Murillo;F;U;18/04/2014
106680917;Patricia;Vallejo;Esquivel;M;D;26/08/1991
305340197;Yirlania;Roldan;Gaitan;F;V;15/06/1990
505140323;Andrea;Cubero;Araya;M;S;15/01/1980
103980544;Sandra;AragÃ³n;Rivera;F;S;01/07/1988
409680881;Elizabeth;Picado;Vindas;F;S;31/08/2009
305300316;Nora;Varela;OrdoÃ±ez;M;C;29/05/1961
301220214;Sonia;Flores;Wright;F;S;31/06/2002
208990912;Tonny;Salas;Wade;M;C;24/06/2016
200620714;Jorge;Zamora;Warren;M;U;22/07/2014
605690109;Gustavo;Echandi;Artiaga;M;C;07/04/1966
307440483;Katherine;Esquivel;Waltz;F;U;16/10/1981
509880784;TeodÃ³ro;Vindas;Ulloa;F;U;29/01/2002
402250122;Nora;Ugalde;Vargas;F;V;02/09/1997
706150835;Vanesa;Williams;Infante;F;V;15/02/1967
205010993;Bryan;Williams;Ulloa;M;V;03/06/1979
704930376;RocÃ­o;IbanÃ©z;GonzÃ¡lez;M;S;24/06/1970
604770749;Paola;Molinares;Villalobos;F;V;21/02/1975
300620988;Priscila;Pacheco;LeitÃ³n;M;U;10/01/1974
600120509;Jael;Ochoa;Alvarado;M;C;17/11/1995
306820659;Grisel;Valdez;Matamoros;M;V;21/12/1964
201960109;Jesenia;GonzÃ¡lez;Palacios;F;V;27/12/1979
104700203;Bryan;Ocampo;Herrera;M;C;17/01/2008
706850325;Oscar;Con;Ulloa;F;C;30/07/1999
703390500;Diana;Alvares;Castro;M;D;21/10/2000
